FECHA,UTILH00,UTILH03,UTILH06,UTILH09,UTILH12,UTILH15,UTILH18,UTILH21,ANNO,MES,DIA,DIASEM
2016-05-10,0.0001811363369485,0.0171654786621395,0.237594659351257,0.418471159347509,0.153218855168382,0.0428156331901732,0.000363521890014,0.0001049341538184,2016,5,10,1
2016-05-11,5.99623736105594e-05,0.0042086090977911,0.117401330665008,0.542828125351342,0.62071050415864,0.29795303447087,0.014911892787276,0.0004909419339364,2016,5,11,2
2016-05-12,0.0003647711061309,0.0278887498094945,0.387479356703668,0.601087817394585,0.469156854074069,0.196942668475532,0.012233573432671,0.0003597742416633,2016,5,12,3
2016-05-13,0.0004034968057543,0.0296751288566425,0.4301513300404,0.71234300476451,0.55544395891578,0.212506652075822,0.0041898708560378,0.0003860077801179,2016,5,13,4
2016-05-14,0.000450967018196,0.0309868057793734,0.42048114807958,0.701880819785585,0.638326949838976,0.272460281173564,0.0101786129203925,0.0004871942855857,2016,5,14,5
2016-05-15,0.0004397240731441,0.0280723845786769,0.437435509217966,0.728937591661233,0.650610491916322,0.337775545844982,0.0155652328164077,0.0004322287764427,2016,5,15,6
2016-05-16,0.0004247334797414,0.0284508970620935,0.429047022993072,0.728385438137569,0.689333693107575,0.366376348841102,0.0165808455194365,0.0004172381830401,2016,5,16,0
2016-05-17,0.0002460955750266,0.0281548328423914,0.381245768280404,0.622613060304659,0.543164164486785,0.287728200554152,0.0111692413010836,0.0004934403661702,2016,5,17,1
2016-05-18,0.000407244454105,0.0223709622212062,0.386166430564821,0.668739116204582,0.56214100651841,0.267505890053991,0.0125933476743344,0.0003148024614554,2016,5,18,2
2016-05-19,0.0002148651721045,0.0254890056489553,0.362497532798169,0.64862923515494,0.645053978628411,0.34292856232714,0.0185558562002344,0.000450967018196,2016,5,19,3
2016-05-20,0.0002985626519359,0.0259749507184242,0.43325688130698,0.737037508963126,0.69886146443107,0.373751720795201,0.0192903952769637,0.000329793054858,2016,5,20,4
2016-05-21,0.0002873197068839,0.0365957861441945,0.441599146535549,0.723779578314608,0.705969504136155,0.297598257093674,0.0056364631193925,0.0002835720585332,2016,5,21,5
2016-05-22,9.61896410002723e-05,0.0199462337383292,0.295269718251797,0.522420930865882,0.393293208511659,0.187238757679556,0.0148956529777565,0.0003535281610789,2016,5,22,6
2016-05-23,0.0002948150035852,0.036899345660598,0.427234410407469,0.744173031422782,0.712425453028225,0.373177081381433,0.0209968244926309,0.0003073071647541,2016,5,23,0
2016-05-24,0.0002648338167799,0.0329793054858077,0.396683581052889,0.670024559588858,0.654150770391579,0.288913706649078,0.0105783620777962,0.0002535908717279,2016,5,24,1
2016-05-25,0.0002510924394942,0.0201311177236284,0.316265293528311,0.561701282445266,0.488964424823423,0.27344091582532,0.0138787910586107,0.0003210485420398,2016,5,25,2
2016-05-26,0.0002773259779488,0.0289318452670949,0.366071540108582,0.671988327324604,0.638543064227197,0.299053593869847,0.0094590644370657,0.0002710798973644,2016,5,26,3
2016-05-27,0.0002873197068839,0.0223759590856737,0.36973549097941,0.664150745407257,0.606359509407847,0.248828859890419,0.0196451726541595,0.0003035595164034,2016,5,27,4
2016-05-28,0.0004984372306377,0.0242048114807958,0.31095737424766,0.628174570457038,0.547833734331707,0.217635933451759,0.0082910473677767,0.0002698306812475,2016,5,28,5
2016-05-29,0.0002373510622084,0.0374764835065996,0.43986148691696,0.701974510994351,0.64461300533915,0.326016674536728,0.0230692740305458,0.000286070490767,2016,5,29,6
2016-05-30,0.0002460955750266,0.0397238233008787,0.362233948197506,0.610950378637405,0.560709404848458,0.313054808107912,0.023365338250248,0.0002523416556111,2016,5,30,0
2016-05-31,0.0001361645567406,0.0376126480633403,0.417429313106026,0.664153243839491,0.540227257395984,0.227484753317293,0.0142735433515469,0.0003422852160269,2016,5,31,1
2016-06-01,0.0003235469742736,0.0417850298937417,0.454178752832598,0.739870731116225,0.699713429822786,0.361815460798349,0.0249505935025771,0.0005296676335599,2016,6,1,2
2016-06-02,0.0002435971427928,0.0392078970446045,0.437326827415797,0.715010081174063,0.647023992444741,0.360295164784098,0.0248494069971093,0.000528418417443,2016,6,2,3
2016-06-03,0.0002960642197021,0.0389518077406427,0.427053274070521,0.684354317665665,0.609006598359529,0.295267219819563,0.0215314889906584,0.0005209231207417,2016,6,3,4
2016-06-04,6.1211589727446e-05,0.0176789064861799,0.272900005246708,0.394056479559077,0.409819088521952,0.151504930656013,0.0036377173323739,0.0003735156189491,2016,6,4,5
2016-06-05,0.0002510924394942,0.03416606079685,0.399405622971585,0.680463009461563,0.661151377510612,0.342846114063425,0.0124684260626457,0.0004159889669232,2016,6,5,6
2016-06-06,0.0002111175237538,0.0357025966206206,0.406611101533788,0.620815438312459,0.420302510174865,0.177768450297438,0.0189643498704563,0.0005196739046248,2016,6,6,0
2016-06-07,0.000219862036572,0.037836257748263,0.424752217983215,0.699834603786124,0.660847817994209,0.354462574734354,0.0265321011065556,0.0005271692013261,2016,6,7,1
2016-06-08,0.000231104981624,0.0372928487374173,0.415439311831826,0.688700340536313,0.651913424326235,0.347170900260087,0.0213678416793462,0.0004247334797414,2016,6,8,2
2016-06-09,0.0002785751940657,0.0405370629929719,0.383390672353098,0.639792280344084,0.642288214145624,0.297117308888672,0.0114353243339804,0.0004459701537285,2016,6,9,3
2016-06-10,0.0001723918241303,0.0225208681552326,0.340659985858874,0.607716158110785,0.601764892529937,0.289169795953039,0.0118088399529295,0.0004097428863388,2016,6,10,4
2016-06-11,0.0001898808497667,0.0104746771400946,0.20601947278083,0.486590914201339,0.567457670311879,0.331576935472991,0.0266058048574519,0.000407244454105,2016,6,11,5
2016-06-12,0.0002485940072604,0.0155040212266803,0.243785774426547,0.542012387227015,0.580509480301111,0.270621435049506,0.0197376146468091,0.0004534654504298,2016,6,12,6
2016-06-13,0.0001773886885979,0.0358674931480496,0.393249485947568,0.587817394584898,0.583973556593238,0.285399661712276,0.0215177476133726,0.0004372256409103,2016,6,13,0
2016-06-14,0.0003035595164034,0.0430842146553038,0.43446862094036,0.708431709102538,0.679081376436286,0.357746763905649,0.0187307464565985,0.0004259826958583,2016,6,14,1
2016-06-15,0.0002648338167799,0.0403809109783611,0.369765472166216,0.586023520241049,0.471365468168724,0.166238185538575,0.0047695071342732,0.0004459701537285,2016,6,15,2
2016-06-16,0.000274827545715,0.021756347891698,0.347565652553023,0.610160874051533,0.595340174040789,0.347972897007128,0.0310192853984125,0.0005571503881314,2016,6,16,3
2016-06-17,9.61896410002723e-05,0.0443471721494762,0.431857759256067,0.632072124741724,0.483377930348706,0.305460823333358,0.0187344941049491,0.0003622726738971,2016,6,17,4
2016-06-18,8.61959120651791e-05,0.010261061184107,0.31033526462145,0.641519946233738,0.458629709857065,0.273445912689787,0.031190428006426,0.0003360391354425,2016,6,18,5
2016-06-19,0.0002460955750266,0.0449393005888805,0.453791495836363,0.732752697682205,0.685980797049851,0.365915388093971,0.0208581615036565,0.0002648338167799,2016,6,19,6
2016-06-20,0.0002261081171564,0.0446007630212042,0.445025746344169,0.714871418185089,0.68472533485238,0.378826036661994,0.0335364558739391,0.0004647083954818,2016,6,20,0
2016-06-21,0.0004821974211182,0.0391604268321628,0.408642326939845,0.673459903910296,0.688577917356859,0.391931562944253,0.0330729966945741,0.000550904307547,2016,6,21,1
2016-06-22,0.0004659576115987,0.0398912182605415,0.424619801074826,0.706341770538987,0.699441100709305,0.399646721682144,0.0343496955660323,0.0005546519558976,2016,6,22,2
2016-06-23,0.0004834466372351,0.0426394937176921,0.436308716280534,0.716526629539964,0.705865819198453,0.39977289250995,0.0326045406507417,0.0005546519558976,2016,6,23,3
2016-06-24,0.000242347926676,0.0334152819106011,0.425455526657023,0.709186235637138,0.690489218015695,0.376258897541793,0.0161473675268769,0.0005184246885079,2016,6,24,4
2016-06-25,0.0005071817434559,0.0320199075080387,0.39678351834224,0.690066982968187,0.670710379237029,0.361827952959518,0.0220161848440104,0.0003772632672997,2016,6,25,5
2016-06-26,0.0004522162343129,0.0161011465305521,0.361845441985154,0.618105888554932,0.604413230697737,0.354822348976018,0.026142345678087,0.0004384748570272,2016,6,26,6
2016-06-27,0.0002873197068839,0.0335189668483027,0.402037721329866,0.696007005603983,0.672161968364851,0.380783558317156,0.0330892365040937,0.0004921911500533,2016,6,27,0
2016-06-28,0.0002948150035852,0.0354390120199575,0.400065209081301,0.68099767395959,0.665809704410482,0.304020477150588,0.0144759163624825,0.0004734529083,2016,6,28,1
2016-06-29,0.000176139472481,0.0189218765224821,0.264820075402685,0.453956392363792,0.435670366844805,0.249945659098915,0.0088506961881419,0.0004372256409103,2016,6,29,2
2016-06-30,0.0002286065493902,0.0251217361105906,0.372365090905457,0.653788497717682,0.640559299039852,0.318576343344551,0.0249306060447069,0.0005821347104691,2016,6,30,3
2016-07-01,0.0004472193698454,0.0307357133398792,0.39116204581625,0.67467414197591,0.671162595471342,0.35763808210348,0.0270867530624533,0.0007732647763528,2016,7,1,4
2016-07-02,0.000484695853352,0.0250530292241618,0.380851015987468,0.68267911885292,0.662406839708083,0.352367639306335,0.0286607653697305,0.0007782616408203,2016,7,2,5
2016-07-03,0.0005109293918066,0.028765699523549,0.36873237043755,0.629311357123405,0.646458097543791,0.373113371359472,0.0334352693684713,0.0008582114723011,2016,7,3,6
2016-07-04,0.0004809482050013,0.0314152869074656,0.394904697302443,0.669935865244559,0.607701167517383,0.332182805289681,0.0205920784707596,0.0007645202635346,2016,7,4,0
2016-07-05,0.0003048087325203,0.0145583646261971,0.31056387117084,0.610165870916,0.54652455584121,0.333669372468776,0.0259699538539566,0.0006858196481707,2016,7,5,1
2016-07-06,0.0004984372306377,0.0274352843590647,0.391725442284966,0.674927732847638,0.642981529090496,0.314641312576358,0.0217426065144122,0.0008107412598594,2016,7,6,2
2016-07-07,0.0004409732892609,0.0297263467174348,0.389163300029232,0.657752260456563,0.577503866323882,0.182146952787126,0.0065496401008367,0.000649592380781,2016,7,7,3
2016-07-08,0.0003497805127282,0.0163659803473321,0.3266137998406,0.634145823495756,0.520216064419577,0.266522756970001,0.0194865222073149,0.0006483431646641,2016,7,8,4
2016-07-09,0.0004796989888844,0.0302897431861507,0.396373775455901,0.673057656320659,0.664547996132427,0.369493143052734,0.0283234770181711,0.0007907538019892,2016,7,9,5
2016-07-10,0.0004859450694689,0.0293640740435377,0.388712333011036,0.67020444670969,0.653449960150006,0.364227697120057,0.0250892564915516,0.0007145516188591,2016,7,10,6
2016-07-11,0.0002885689230008,0.0248106812974858,0.370882271374712,0.644172032049889,0.570972964464798,0.207237458494794,0.0233790796275337,0.0005896300071705,2016,7,11,0
2016-07-12,0.0003922538607024,0.0267107390112704,0.355295801884318,0.600847967900143,0.602683066375849,0.326433912719768,0.0268793831870501,0.0005696425493003,2016,7,12,1
2016-07-13,0.0003972507251699,0.0256726404181376,0.376612425702871,0.683001416611077,0.683641015262923,0.363449435479237,0.0196114438190036,0.0007545265345995,2016,7,13,2
2016-07-14,0.0004434717214947,0.0302984876989689,0.412482417283155,0.704724035667619,0.655883433145701,0.357761754499052,0.0281498359779239,0.0007620218313008,2016,7,14,3
2016-07-15,0.0005421597947288,0.032655758511534,0.432086365805457,0.727812047939918,0.710881421907753,0.401851588128449,0.0320011692662854,0.000914426197561,2016,7,15,4
2016-07-16,0.0005309168496768,0.0307319656915286,0.41307829337091,0.701098810496414,0.692146927802804,0.390889716702769,0.0300074203437343,0.0008944387396908,2016,7,16,5
2016-07-17,0.0005159262562741,0.029613917266915,0.409032082368314,0.698715306145394,0.691950800872453,0.3926748465338,0.0292266602706801,0.0009006848202752,2016,7,17,6
2016-07-18,0.0005371629302612,0.0288444001389128,0.408703538529573,0.703237468488524,0.699116304518914,0.396287579543836,0.028930596050978,0.0008831957946388,2016,7,18,0
2016-07-19,0.0005446582269625,0.0310055440211267,0.414453680315602,0.705855825469518,0.691699708432958,0.373579328971071,0.02163517392836,0.0006433463001966,2016,7,19,1
2016-07-20,0.0005858823588198,0.0165258800102935,0.298147912185104,0.552781879370695,0.42640368168974,0.112243317318383,0.0061299034855628,0.0005359137141443,2016,7,20,2
2016-07-21,0.0005296676335599,0.0136039635128957,0.317934246260472,0.62657307539519,0.603899802873697,0.27325228419167,0.0169343736805155,0.0003048087325203,2016,7,21,3
2016-07-22,0.0001386629889744,0.0184571681270003,0.351273325987943,0.474931980182435,0.535387794159165,0.187626014675791,0.0047632610536888,0.0002798244101826,2016,7,22,4
2016-07-23,0.0003272946226243,0.0217326127854771,0.374608683051385,0.669035180424284,0.562179732218033,0.305843083465126,0.0225021299134793,0.0006008729522224,2016,7,23,5
2016-07-24,0.0003860077801179,0.019309133518717,0.395775400935913,0.695839610644321,0.666210702784003,0.37195035115465,0.0249480950703434,0.0006970625932227,2016,7,24,6
2016-07-25,0.0004747021244169,0.02332036647004,0.393279467134373,0.686133201416111,0.67176096999133,0.373864150245721,0.0230755201111303,0.0007495296701319,2016,7,25,0
2016-07-26,0.0005371629302612,0.0226995060599474,0.39732942578532,0.693032622029676,0.669814691281221,0.360694913941502,0.0207582242143055,0.0007645202635346,2016,7,26,1
2016-07-27,0.0004909419339364,0.0193890833501978,0.37313835568181,0.627811048567024,0.614730506607104,0.300821234675241,0.0193653482439769,0.0007133024027422,2016,7,27,2
2016-07-28,0.0004759513405338,0.0187632260756375,0.367887900342535,0.67272411561745,0.678925224421675,0.373433170685395,0.0216051927415547,0.0007807600730541,2016,7,28,3
2016-07-29,0.000782009289171,0.0171305006108667,0.354095305195989,0.650093316443932,0.647120182085741,0.299008622089639,0.0139724822673772,0.0006958133771058,2016,7,29,4
2016-07-30,0.0005384121463781,0.0148381890363797,0.354104049708808,0.658464313643189,0.649823485762684,0.348097818618817,0.0165296276586442,0.0004372256409103,2016,7,30,5
2016-07-31,0.0004996864467546,0.0122098383264502,0.336421395574277,0.672235672115747,0.664529257890674,0.328402677319982,0.0177076384568683,0.0001486141311027,2016,7,31,6
2016-08-01,0.0003096895362399,0.0159402698794459,0.362245598787216,0.684194095419342,0.682533260406442,0.364037552353765,0.019410540932715,0.0003321670025799,2016,8,1,0
2016-08-02,0.0003421569876199,0.0162349744381258,0.361053044323066,0.673829485940345,0.663893197069937,0.359100002247747,0.0173738327326855,0.0003196795212799,2016,8,2,1
2016-08-03,0.0003621369576999,0.0147751878741562,0.363491849420955,0.667738092562206,0.658045309577149,0.301311685035752,0.0081018778674378,0.0003046945437199,2016,8,3,2
2016-08-04,0.0003309182544499,0.0125074612700767,0.34401512483735,0.65253957907198,0.550608015464497,0.303659331520151,0.007611119852348,0.0003059432918499,2016,8,4,3
2016-08-05,0.0003009482993299,0.0145678956845762,0.255608752225893,0.57584896141618,0.596629379047505,0.311908561666929,0.0172751816304155,0.0003384107432299,2016,8,5,4
2016-08-06,0.0003546444689199,0.0137487169112964,0.374434629284143,0.69186515518193,0.679583717323383,0.366477606199785,0.0162224869568258,0.0003321670025799,2016,8,6,5
2016-08-07,0.0003696294464799,0.0164984602935557,0.389357169437639,0.687623157784321,0.671858961391205,0.352914952759858,0.0145853781583962,0.0003309182544499,2016,8,7,6
2016-08-08,0.0003583907133099,0.015242219674776,0.380773274792021,0.682947844785602,0.673925639546355,0.356174185379157,0.0141807837642763,0.0002522471222599,2016,8,8,0
2016-08-09,0.0003434057357499,0.0129332843824066,0.371035536874283,0.669751074547766,0.570014810152822,0.129053124242946,0.0015983976063995,0.0002609883591699,2016,8,9,1
2016-08-10,0.0003683806983499,0.0105843891498772,0.323856583774766,0.602886855926933,0.471168903174567,0.264998089415361,0.0140396752255863,0.0002984508030699,2016,8,10,2
2016-08-11,0.0003721269427399,0.0127409771703867,0.38621407039443,0.69244082806986,0.680148151478143,0.349209917058149,0.011704516222487,0.0003271720100599,2016,8,11,3
2016-08-12,0.0003621369576999,0.0126685497788467,0.377844960427172,0.681223323618073,0.665872462855987,0.349714411302669,0.011533437728677,0.0003284207581899,2016,8,12,4
2016-08-13,0.0003671319502199,0.011715754955657,0.374279784516023,0.684448840037862,0.673559756344265,0.349035092319949,0.0102771971098973,0.0003284207581899,2016,8,13,5
2016-08-14,0.0003671319502199,0.011419801648847,0.356407701279467,0.65274312501717,0.644744893244522,0.338832820097852,0.0100099650100774,0.0003171820250199,2016,8,14,6
2016-08-15,0.0003633857058299,0.011617103853387,0.364327261919925,0.659397703801939,0.667636943963676,0.323069872452866,0.0039410490982789,0.0002572421147799,2016,8,15,0
2016-08-16,0.0001773222344599,0.0088598679823476,0.247706674059256,0.586624409029947,0.531730689983292,0.247466914418296,0.0031518402801191,8.24173765799786e-05,2016,8,16,1
2016-08-17,0.0001760734863299,0.0070217107349881,0.291238033871044,0.626111073648667,0.523173019048404,0.227208473505311,0.0024925012674793,9.2407361619976e-05,2016,8,17,2
2016-08-18,0.0001598397606399,0.0053846019365586,0.218657046311073,0.553854760602496,0.560902695048214,0.26831101820425,0.0054919942757385,0.0001486010274699,2016,8,18,3
2016-08-19,0.0001923072120199,0.0061950394729283,0.3072245074313,0.649522603589901,0.630057117739466,0.304510977744811,0.0056680677620685,0.0001248748129999,2016,8,19,4
2016-08-20,0.0001698297456799,0.0057180176872685,0.265019318133571,0.463549042085309,0.451558562541053,0.250290333940225,0.0044530358315788,0.0003533957207899,2016,8,20,5
2016-08-21,0.0003059432918499,0.007551179942108,0.349208668310019,0.699708542186458,0.681036011398573,0.338752900217532,0.0065097240016883,0.0003608882095699,2016,8,21,6
2016-08-22,0.0003046945437199,0.0082317476729578,0.371402668824503,0.685582703339902,0.668256323036156,0.328877800005494,0.0057467388942585,0.0003608882095699,2016,8,22,0
2016-08-23,0.0002972020549399,0.007548682445848,0.363421919525675,0.679010541931713,0.667578252801566,0.329523402788704,0.0049837537868287,0.0003608882095699,2016,8,23,1
2016-08-24,0.0002984508030699,0.0078995806703779,0.367773806758724,0.677930374799264,0.667992837180726,0.334879283518273,0.0052946920711986,0.0003558932170499,2016,8,24,2
2016-08-25,0.0002884608180299,0.007611119852348,0.366234100314435,0.680500298450803,0.666549284342447,0.327726454229635,0.0042257636719189,0.0003009482993299,2016,8,25,3
2016-08-26,0.0002684808479499,0.0073076740567581,0.368696631626794,0.683904385853182,0.667914166048536,0.321978466587246,0.0024725212973993,0.0002547446185199,2016,8,26,4
2016-08-27,0.0002659833516899,0.0059440410987984,0.317664041798097,0.649327798881621,0.628067861968377,0.282815227734196,0.0019218233720695,0.0002272721596599,2016,8,27,5
2016-08-28,0.0002547446185199,0.0043868521806888,0.297619136815343,0.61656564294295,0.605177059997353,0.247774106458276,0.0014398065938896,0.0001161335760899,2016,8,28,6
2016-08-29,0.0001486010274699,0.0013399067434896,0.126147287344437,0.259584766271812,0.260821026920512,0.1531689481295,0.0006643340051598,0.0001635860050299,2016,8,29,0
2016-08-30,0.0001810684788499,0.0023513927287893,0.169241585310726,0.368366962120474,0.407515215995964,0.236210698774479,0.0015734226437995,0.0002559933666499,2016,8,30,1
2016-08-31,0.0003071920399799,0.0025836598809693,0.2708896830927,0.569723851838532,0.555426934498165,0.236105803931559,0.0007792188331197,0.0005180749240446,2016,8,31,2
2016-09-01,0.0002196907852198,0.0028784485836185,0.311650102480758,0.643197199941083,0.612979731028577,0.261380856444554,0.001293179849362,0.0006665618142464,2016,9,1,3
2016-09-02,0.0002821029401117,0.0030282377553593,0.313900684786164,0.650398314372521,0.630451389669041,0.250828209295417,0.0012769526890901,0.0006977678916924,2016,9,2,4
2016-09-03,0.0001934776801651,0.0025202028145385,0.309952491867696,0.613437836245485,0.583446299333688,0.229324725448931,0.0008600394944116,0.0005354962889732,2016,9,3,5
2016-09-04,0.000194725923263,0.0028385048044876,0.30616532230885,0.562518255555306,0.528407516420638,0.174833921255832,0.000529255073484,0.0006366039798982,2016,9,4,6
2016-09-05,0.0002009671387522,0.0024003714771459,0.246692779912273,0.624399907130714,0.627680289991836,0.246909974211298,0.0009224516493036,0.0007601800465844,2016,9,5,0
2016-09-06,0.0002758617246225,0.0032666521870467,0.335254379460909,0.658399552629674,0.639773269123708,0.274328882098446,0.0009436717819668,0.0006603205987572,2016,9,6,1
2016-09-07,0.0002484003764701,0.0024478047148638,0.322463632437344,0.615160411720504,0.56345194139249,0.230943696746829,0.0005479787199516,0.0005729435819084,2016,9,7,2
2016-09-08,0.000225932000709,0.0016451844029528,0.208404171129136,0.421273307819244,0.369880642994985,0.171719554726722,0.0004643464323964,0.0005030419684294,2016,9,8,3
2016-09-09,0.0001135901219034,0.0008463088203353,0.16615613523965,0.499871430960923,0.463689856526938,0.171552290151612,0.000389451846526,0.000646589924681,2016,9,9,4
2016-09-10,0.0002309249731003,0.0010759855503379,0.207429293269723,0.56792439641205,0.585106462653815,0.246785149901514,0.0006490864108766,0.0007464493725081,2016,9,10,5
2016-09-11,0.0002571380781549,0.0016264607564852,0.308400925697081,0.633775461038588,0.612802480508684,0.24444719057926,0.000490559537451,0.0007576835603887,2016,9,11,6
2016-09-12,0.0002658757798398,0.0020858142164902,0.312287954703754,0.635767657022741,0.611376986890951,0.232862246388209,0.0004556087307115,0.0005891707421803,2016,9,12,0
2016-09-13,0.0002459038902744,0.0016227160271917,0.291297498770481,0.615740844760999,0.551838287610189,0.190803943449595,0.000459353460005,0.0005105314270164,2016,9,13,1
2016-09-14,8.11358013595864e-05,0.0006952714054967,0.19875774846903,0.599587330831854,0.437610313483772,0.0890296907103252,0.000178498762991,0.0004755806202769,2016,9,14,2
2016-09-15,0.0001909811939694,0.0012195335065894,0.270054897731443,0.513696971512596,0.348105042153169,0.0566652436695351,0.0004306438687547,0.0004618499462007,2016,9,15,3
2016-09-16,0.0002608828074485,0.0014454655072984,0.247998442192614,0.642897621597601,0.635651570414641,0.235873008740198,0.0004992972391359,0.0004481192721244,2016,9,16,4
2016-09-17,9.23699892401445e-05,0.0005542199354408,0.083375149477111,0.314170305295297,0.527824586893947,0.221352196783028,0.0001672645751105,0.0006203768196263,2016,9,17,5
2016-09-18,0.0002346697023938,0.0013992805126784,0.331978989572177,0.694956848236108,0.623378844276681,0.215165903990134,0.0004855665650596,0.0007439528863125,2016,9,18,6
2016-09-19,0.0002384144316874,0.0012469948547419,0.340844012053035,0.695578473298832,0.650781525003557,0.244040263329364,0.0004718358909834,0.0002671240229377,2016,9,19,0
2016-09-20,7.36463427725476e-05,0.0005230138579948,0.175519206716546,0.444576758212816,0.368862076627147,0.127319547736561,0.0003282879347318,0.0004818218357661,2016,9,20,1
2016-09-21,0.0004543604876136,0.000630362764409,0.294866225787205,0.629774841910012,0.611570464571116,0.220078988823231,0.0003545010397865,0.0005991566869631,2016,9,21,2
2016-09-22,0.0005979084438652,0.0007888896378347,0.286471790954232,0.586096319430402,0.510117010307992,0.152456667240859,0.0004855665650596,0.0004893112943531,2016,9,22,3
2016-09-23,0.0004693394047877,0.0006016531731587,0.185447732316764,0.457583451292306,0.285639212807973,0.0151499264784815,0.0004081754929936,0.0005329998027775,2016,9,23,4
2016-09-24,0.0005130279132121,0.0006253697920177,0.236705586886457,0.604242029343699,0.561693166867634,0.185914575235356,0.0004718358909834,0.0003619904983735,2016,9,24,5
2016-09-25,0.0003919483327216,0.0008575430082159,0.242900617381036,0.529559644799944,0.426512184100878,0.145907135706493,0.0004031825206022,0.0005791847973976,2016,9,25,6
2016-09-26,0.0005030419684294,0.0007352151846276,0.170264103274641,0.505690740283052,0.472561120223286,0.15171021786835,0.0003707282000584,0.0005167726425056,2016,9,26,0
2016-09-27,0.0003719764431562,0.0005554681785387,0.185296694901926,0.545624533469142,0.558597523984991,0.173730474357342,0.0004106719791892,0.0006678100573442,2016,9,27,1
2016-09-28,0.0004006860344065,0.0007776554499541,0.305587385754551,0.656225113153237,0.611967405876229,0.194160469139686,0.0006840372176162,0.0006490864108766,2016,9,28,2
2016-09-29,0.0003407703657102,0.0007040091071816,0.299925355062749,0.658149904010106,0.616679523570574,0.200515274750788,0.0009586506991409,0.000490559537451,2016,9,29,3
2016-09-30,0.0004718358909834,0.000709002079573,0.291642013865484,0.655875605085842,0.597052149100142,0.171704575809548,0.0007214845105513,0.0003768631739448,2016,9,30,4
2016-10-01,0.0001334370900238,0.0003142630531403,0.131374426968758,0.513421027690067,0.558499069681597,0.168780459821718,0.0001970379460165,0.000165861055824,2016,10,1,5
2016-10-02,0.0001396724680623,0.000290568616594,0.125337333951883,0.435359082950481,0.429583875811223,0.126962273468716,0.0001496490729239,0.0002095087020935,2016,10,2,6
2016-10-03,7.73186876773965e-05,0.0002519092727553,0.140450643241598,0.415252482927535,0.503671390589069,0.153102225281714,0.000190802567978,0.0002169911557397,2016,10,3,0
2016-10-04,0.0001496490729239,0.0003105218263172,0.231197841062708,0.592080321645741,0.540705794910934,0.132301004145279,0.0002344502142475,0.0002394385166783,2016,10,4,1
2016-10-05,0.0001521432241393,0.0002992981458479,0.137673405863251,0.506407474472362,0.495875920965336,0.127540916550689,0.0002045203996627,0.000190802567978,2016,10,5,2
2016-10-06,2.74356633693988e-05,9.97660486159955e-05,0.0531615860806409,0.122079972464571,0.266527493028847,0.0765791718420304,8.35540657158962e-05,0.0001745905850779,2016,10,6,3
2016-10-07,0.0001770847362933,0.0003504282457636,0.209169497528296,0.598269557886756,0.556185744429313,0.146205897171134,0.0002257206849936,0.0002144970045243,2016,10,7,4
2016-10-08,0.0001421666192777,0.0002593917264015,0.220714923504382,0.529522020861081,0.497048172036574,0.136368964777597,0.0001384253924546,0.0001359312412392,2016,10,8,5
2016-10-09,9.97660486159955e-05,0.0002843332385555,0.13091799729634,0.385760391881039,0.383610433533364,0.117472028094119,0.0001733435094702,0.0001945437948011,2016,10,9,6
2016-10-10,9.72718974005956e-05,0.0002681212556554,0.148622729698856,0.411063555961271,0.412351785064025,0.115282163326998,0.0001808259631164,0.0001808259631164,2016,10,10,0
2016-10-11,7.85657632850965e-05,0.0001820730387241,0.240296504696487,0.537191535848435,0.443699524614778,0.0829579635754157,0.000103507275439,0.0001060014266544,2016,10,11,1
2016-10-12,9.97660486159955e-05,0.0001583786021778,0.104942659463558,0.147544009298196,0.0775506437404287,0.0102883737635245,7.73186876773965e-05,4.4894721877198e-05,2016,10,12,2
2016-10-13,4.4894721877198e-05,0.0001222134095545,0.076788680544124,0.248148092722566,0.097436511380812,0.0098494031496141,4.86359487002978e-05,6.11067047772972e-05,2016,10,13,3
2016-10-14,0.000115978031516,0.0001833201143318,0.0872890571609575,0.283860596900269,0.358128937641231,0.118475923958318,0.0001172251071237,0.0002381914410706,2016,10,14,4
2016-10-15,0.0001633669046086,0.0003504282457636,0.251229616549192,0.635295232679367,0.580963889678703,0.13506577076755,0.0002332031386398,0.0002469209703245,2016,10,15,5
2016-10-16,0.0001459078461008,0.0002918156922017,0.23303478343285,0.518456718993959,0.448131631324544,0.0921688640138874,0.0001546373753547,9.10365193620959e-05,2016,10,16,6
2016-10-17,5.23771755233976e-05,0.0001296958632007,0.0689869755423532,0.200643241598452,0.161457631853304,0.0304473509619941,5.86125535618974e-05,0.0001296958632007,2016,10,17,0
2016-10-18,0.0001708493582548,0.000327980884825,0.127867650359906,0.412575011597803,0.383695234674688,0.0637766936533828,0.000165861055824,0.0001957908704088,2016,10,18,1
2016-10-19,0.0001097426534775,0.0002095087020935,0.13513061869915,0.392251420419117,0.401835196464291,0.0722131601394729,0.0001259546363776,0.0002095087020935,2016,10,19,2
2016-10-20,0.0002444268191091,8.48011413235962e-05,0.156868393616968,0.468235737196275,0.414431907177668,0.0971671430495488,0.0001758376606856,0.0001484019973162,2016,10,20,3
2016-10-21,3.49181170155984e-05,0.0004925948650414,0.13854137048621,0.364439140216193,0.297044680224873,0.0699721652724361,0.0001895554923703,0.0001346841656315,2016,10,21,4
